ID,Title,Artist,Album,Track,Date,Length,Path,Format
279,Baba,Moein,Tavallode Eshgh,8,1994,05:32,/var/home/miladsharifiteh/Music/Moein/Tavallode Eshgh/8-Baba.mp3,mp3
280,Niyaz,Moein,Tavallode Eshgh,9,1994,06:40,/var/home/miladsharifiteh/Music/Moein/Tavallode Eshgh/9-Niyaz.mp3,mp3
281,Yeki Ra Doust Midaram,Moein,Ghazal,1,1975,10:48,/var/home/miladsharifiteh/Music/Moein/Ghazal/1-Yeki Ra Doust Midaram.mp3,mp3
282,Az Hameh Ashegha Sari,Moein,Ghazal,2,1975,04:54,/var/home/miladsharifiteh/Music/Moein/Ghazal/2-Az Hameh Ashegha Sari.mp3,mp3
283,Vaghti Ke To Rafti,Moein,Ghazal,3,1975,10:44,/var/home/miladsharifiteh/Music/Moein/Ghazal/3-Vaghti Ke To Rafti.mp3,mp3
284,Doaye Shab,Moein,Ghazal,4,1975,15:04,/var/home/miladsharifiteh/Music/Moein/Ghazal/4-Doaye Shab.mp3,mp3
285,Soroude Eshgh,Moein,Ghazal,5,1975,05:26,/var/home/miladsharifiteh/Music/Moein/Ghazal/5-Soroude Eshgh.mp3,mp3
286,Khabo Masti,Moein,Ghazal,6,1975,05:22,/var/home/miladsharifiteh/Music/Moein/Ghazal/6-Khabo Masti.mp3,mp3
287,Esfahan,Moein,Paricheh,1,1992,06:44,/var/home/miladsharifiteh/Music/Moein/Paricheh/1-Esfahan.mp3,mp3
288,Safar,Moein,Paricheh,2,1992,06:18,/var/home/miladsharifiteh/Music/Moein/Paricheh/2-Safar.mp3,mp3
289,Delsoukhteh,Moein,Paricheh,3,1992,06:14,/var/home/miladsharifiteh/Music/Moein/Paricheh/3-Delsoukhteh.mp3,mp3
290,Banou,Moein,Paricheh,4,1992,04:40,/var/home/miladsharifiteh/Music/Moein/Paricheh/4-Banou.mp3,mp3
291,Yeki Ra Doust Midaram,Moein,Paricheh,5,1992,13:41,/var/home/miladsharifiteh/Music/Moein/Paricheh/5-Yeki Ra Doust Midaram.mp3,mp3
292,Paricheh,Moein,Paricheh,6,1992,04:36,/var/home/miladsharifiteh/Music/Moein/Paricheh/6-Paricheh.mp3,mp3
293,Delshekasteh,Moein,Paricheh,7,1992,05:46,/var/home/miladsharifiteh/Music/Moein/Paricheh/7-Delshekasteh.mp3,mp3
294,Khalegh,Moein,Paricheh,8,1992,05:16,/var/home/miladsharifiteh/Music/Moein/Paricheh/8-Khalegh.mp3,mp3
295,Esfahan (Instrumental),Moein,Paricheh,9,1992,02:35,/var/home/miladsharifiteh/Music/Moein/Paricheh/9-Esfahan (Instrumental).mp3,mp3
296,Arezou,Moein,Arezou,1,1984,06:22,/var/home/miladsharifiteh/Music/Moein/Arezou/1-Arezou.mp3,mp3
297,Mahze Rezaye Khoda,Moein,Arezou,2,1984,03:27,/var/home/miladsharifiteh/Music/Moein/Arezou/2-Mahze Rezaye Khoda.mp3,mp3
298,Koucheh,Moein,Arezou,3,1984,06:16,/var/home/miladsharifiteh/Music/Moein/Arezou/3-Koucheh.mp3,mp3
299,Raz,Moein,Arezou,4,1984,05:50,/var/home/miladsharifiteh/Music/Moein/Arezou/4-Raz.mp3,mp3
300,Panjereh,Moein,Arezou,5,1984,04:40,/var/home/miladsharifiteh/Music/Moein/Arezou/5-Panjereh.mp3,mp3
301,Biya Dastam Begir,Moein,Arezou,6,1984,04:32,/var/home/miladsharifiteh/Music/Moein/Arezou/6-Biya Dastam Begir.mp3,mp3
302,Dorahi,Moein,Mandegar,1,2020,03:45,/var/home/miladsharifiteh/Music/Moein/Mandegar/1-Dorahi.mp3,mp3
303,Divounatam Hanouz,Moein,Mandegar,10,2020,03:41,/var/home/miladsharifiteh/Music/Moein/Mandegar/10-Divounatam Hanouz.mp3,mp3
304,Delsouze Man Bash,Moein,Mandegar,11,2020,03:33,/var/home/miladsharifiteh/Music/Moein/Mandegar/11-Delsouze Man Bash.mp3,mp3
305,Mandegar,Moein,Mandegar,2,2020,04:25,/var/home/miladsharifiteh/Music/Moein/Mandegar/2-Mandegar.mp3,mp3
306,Eshghe Man,Moein,Mandegar,3,2020,03:21,/var/home/miladsharifiteh/Music/Moein/Mandegar/3-Eshghe Man.mp3,mp3
307,Havadare To,Moein,Mandegar,4,2020,03:13,/var/home/miladsharifiteh/Music/Moein/Mandegar/4-Havadare To.mp3,mp3
308,Az No Gol Kon,Moein,Mandegar,5,2020,02:44,/var/home/miladsharifiteh/Music/Moein/Mandegar/5-Az No Gol Kon.mp3,mp3
309,Vaghti Cheshat Barouniyeh,Moein,Mandegar,6,2020,03:52,/var/home/miladsharifiteh/Music/Moein/Mandegar/6-Vaghti Cheshat Barouniyeh.mp3,mp3
310,Kolle Donyami,Moein,Mandegar,7,2020,03:16,/var/home/miladsharifiteh/Music/Moein/Mandegar/7-Kolle Donyami.mp3,mp3
311,Rouzegar,Moein,Mandegar,8,2020,03:32,/var/home/miladsharifiteh/Music/Moein/Mandegar/8-Rouzegar.mp3,mp3
312,Baz Ashegham Bash,Moein,Mandegar,9,2020,03:20,/var/home/miladsharifiteh/Music/Moein/Mandegar/9-Baz Ashegham Bash.mp3,mp3
313,Milad,Moein,Asheghaneha,1,2002,05:57,/var/home/miladsharifiteh/Music/Moein/Asheghaneha/1-Milad.mp3,mp3
314,Hichkas Mesle To Naboud,Moein,Asheghaneha,2,2002,06:22,/var/home/miladsharifiteh/Music/Moein/Asheghaneha/2-Hichkas Mesle To Naboud.mp3,mp3
315,Kaebeh,Moein,Asheghaneha,3,2002,08:20,/var/home/miladsharifiteh/Music/Moein/Asheghaneha/3-Kaebeh.mp3,mp3
316,Eshghe Man Ashegham Bash,Moein,Asheghaneha,4,2002,04:14,/var/home/miladsharifiteh/Music/Moein/Asheghaneha/4-Eshghe Man Ashegham Bash.mp3,mp3
317,Safar,Moein,Asheghaneha,5,2002,06:22,/var/home/miladsharifiteh/Music/Moein/Asheghaneha/5-Safar.mp3,mp3
318,Baraye Didane To,Moein,Asheghaneha,6,2002,05:59,/var/home/miladsharifiteh/Music/Moein/Asheghaneha/6-Baraye Didane To.mp3,mp3
319,Yeki Ra Doust Midaram,Moein,Asheghaneha,7,2002,10:02,/var/home/miladsharifiteh/Music/Moein/Asheghaneha/7-Yeki Ra Doust Midaram.mp3,mp3
320,Havas,Moein,Asheghaneha,8,2002,05:55,/var/home/miladsharifiteh/Music/Moein/Asheghaneha/8-Havas.mp3,mp3
321,Asheghaneh,Moein,Asheghaneha,9,2002,06:08,/var/home/miladsharifiteh/Music/Moein/Asheghaneha/9-Asheghaneh.mp3,mp3
322,Man Az Rah Oumadam,Moein,Mast,1,2002,06:09,/var/home/miladsharifiteh/Music/Moein/Mast/1-Man Az Rah Oumadam.mp3,mp3
323,Parvardegara,Moein,Mast,2,2002,04:57,/var/home/miladsharifiteh/Music/Moein/Mast/2-Parvardegara.mp3,mp3
324,Mosafer,Moein,Mast,3,2002,05:00,/var/home/miladsharifiteh/Music/Moein/Mast/3-Mosafer.mp3,mp3
325,Esfahan (Live),Moein,Mast,4,2002,08:35,/var/home/miladsharifiteh/Music/Moein/Mast/4-Esfahan (Live).mp3,mp3
326,Tanhaye Tanha,Moein,Mast,5,2002,05:50,/var/home/miladsharifiteh/Music/Moein/Mast/5-Tanhaye Tanha.mp3,mp3
327,Delam Gereft,Moein,Mast,6,2002,06:45,/var/home/miladsharifiteh/Music/Moein/Mast/6-Delam Gereft.mp3,mp3
328,Mast (Live),Moein,Mast,7,2002,09:34,/var/home/miladsharifiteh/Music/Moein/Mast/7-Mast (Live).mp3,mp3
329,Fadatam (Live),Moein,Mast,8,2002,02:17,/var/home/miladsharifiteh/Music/Moein/Mast/8-Fadatam (Live).mp3,mp3
330,Bazm I,Moein,Bazm,1,1978,31:11,/var/home/miladsharifiteh/Music/Moein/Bazm/1-Bazm I.mp3,mp3
331,Bazm II,Moein,Bazm,2,1978,30:48,/var/home/miladsharifiteh/Music/Moein/Bazm/2-Bazm II.mp3,mp3
332,Miparastam,Moein,Miparastam,1,1983,07:36,/var/home/miladsharifiteh/Music/Moein/Miparastam/1-Miparastam.mp3,mp3
333,Vaghti Saret Rou Shounameh,Moein,Miparastam,2,1983,06:37,/var/home/miladsharifiteh/Music/Moein/Miparastam/2-Vaghti Saret Rou Shounameh.mp3,mp3
334,Man Bahatam,Moein,Miparastam,3,1983,07:23,/var/home/miladsharifiteh/Music/Moein/Miparastam/3-Man Bahatam.mp3,mp3
335,Music,Moein,Miparastam,4,1983,06:03,/var/home/miladsharifiteh/Music/Moein/Miparastam/4-Music.mp3,mp3
336,Yeki Ra Doust Midaram,Moein,Miparastam,5,1983,10:00,/var/home/miladsharifiteh/Music/Moein/Miparastam/5-Yeki Ra Doust Midaram.mp3,mp3
337,Vaghti Ke To Rafti,Moein,Miparastam,6,1983,09:44,/var/home/miladsharifiteh/Music/Moein/Miparastam/6-Vaghti Ke To Rafti.mp3,mp3
338,Mast,Moein,Miparastam,7,1983,08:02,/var/home/miladsharifiteh/Music/Moein/Miparastam/7-Mast.mp3,mp3
