ID,Title,Artist,Album,Track,Date,Length,Path,Format
309,Donyaye Arezou,Ebi,Jane Javani,3,2014,04:01,/var/home/miladsharifiteh/Music/Ebi/Jane Javani/3-Donyaye Arezou.mp3,mp3
310,Boghz,Ebi,Jane Javani,4,2014,04:37,/var/home/miladsharifiteh/Music/Ebi/Jane Javani/4-Boghz.mp3,mp3
311,Bi Eetena,Ebi,Jane Javani,5,2014,03:53,/var/home/miladsharifiteh/Music/Ebi/Jane Javani/5-Bi Eetena.mp3,mp3
312,Ghamnoumeh,Ebi,Jane Javani,6,2014,03:52,/var/home/miladsharifiteh/Music/Ebi/Jane Javani/6-Ghamnoumeh.mp3,mp3
313,Behet Goftam,Ebi,Jane Javani,7,2014,03:41,/var/home/miladsharifiteh/Music/Ebi/Jane Javani/7-Behet Goftam.mp3,mp3
314,Ye Mardi,Ebi,Jane Javani,8,2014,03:33,/var/home/miladsharifiteh/Music/Ebi/Jane Javani/8-Ye Mardi.mp3,mp3
315,Fasle Bigharari,Ebi,Jane Javani,9,2014,04:51,/var/home/miladsharifiteh/Music/Ebi/Jane Javani/9-Fasle Bigharari.mp3,mp3
316,Khanoum Gol,Ebi,Medade Rangi,2,1990,04:04,/var/home/miladsharifiteh/Music/Ebi/Medade Rangi/2-Khanoum Gol.mp3,mp3
317,Medade Rangi,Ebi,Medade Rangi,1,1990,04:59,/var/home/miladsharifiteh/Music/Ebi/Medade Rangi/1-Medade Rangi.mp3,mp3
318,Delbar,Ebi,Medade Rangi,3,1990,04:25,/var/home/miladsharifiteh/Music/Ebi/Medade Rangi/3-Delbar.mp3,mp3
319,Hamdam,Ebi,Medade Rangi,4,1990,05:10,/var/home/miladsharifiteh/Music/Ebi/Medade Rangi/4-Hamdam.mp3,mp3
320,Goriz,Ebi,Medade Rangi,5,1990,05:17,/var/home/miladsharifiteh/Music/Ebi/Medade Rangi/5-Goriz.mp3,mp3
321,Hezaro Yek Shab,Ebi,Medade Rangi,6,1990,04:20,/var/home/miladsharifiteh/Music/Ebi/Medade Rangi/6-Hezaro Yek Shab.mp3,mp3
322,Raze Hamishegi,Ebi,Medade Rangi,7,1990,04:16,/var/home/miladsharifiteh/Music/Ebi/Medade Rangi/7-Raze Hamishegi.mp3,mp3
323,Mano Bebakhsh,Ebi,Medade Rangi,8,1990,04:10,/var/home/miladsharifiteh/Music/Ebi/Medade Rangi/8-Mano Bebakhsh.mp3,mp3
324,Shoma,Ebi,Atal Matal,1,1994,04:42,/var/home/miladsharifiteh/Music/Ebi/Atal Matal/1-Shoma.mp3,mp3
325,Khab,Ebi,Atal Matal,2,1994,05:00,/var/home/miladsharifiteh/Music/Ebi/Atal Matal/2-Khab.mp3,mp3
326,Manzel Be Manzel,Ebi,Atal Matal,3,1994,04:33,/var/home/miladsharifiteh/Music/Ebi/Atal Matal/3-Manzel Be Manzel.mp3,mp3
327,Atal Matal,Ebi,Atal Matal,4,1994,05:30,/var/home/miladsharifiteh/Music/Ebi/Atal Matal/4-Atal Matal.mp3,mp3
328,Benevis,Ebi,Atal Matal,5,1994,05:27,/var/home/miladsharifiteh/Music/Ebi/Atal Matal/5-Benevis.mp3,mp3
329,Begou Ey Yar Begou,Ebi,Atal Matal,6,1994,04:38,/var/home/miladsharifiteh/Music/Ebi/Atal Matal/6-Begou Ey Yar Begou.mp3,mp3
330,Pouste Shir,Ebi,Live At The Shrine Auditorium 1,4,1998,04:56,/var/home/miladsharifiteh/Music/Ebi/Live At The Shrine Auditorium 1/4-Pouste Shir.mp3,mp3
331,Setareye Donbaledar,Ebi,Live At The Shrine Auditorium 1,5,1998,05:45,/var/home/miladsharifiteh/Music/Ebi/Live At The Shrine Auditorium 1/5-Setareye Donbaledar.mp3,mp3
332,Kavir,Ebi,Live At The Shrine Auditorium 1,6,1998,03:18,/var/home/miladsharifiteh/Music/Ebi/Live At The Shrine Auditorium 1/6-Kavir.mp3,mp3
333,Maste Cheshat,Ebi,Live At The Shrine Auditorium 1,2,1998,04:11,/var/home/miladsharifiteh/Music/Ebi/Live At The Shrine Auditorium 1/2-Maste Cheshat.mp3,mp3
334,Ghebleh,Ebi,Live At The Shrine Auditorium 1,3,1998,04:40,/var/home/miladsharifiteh/Music/Ebi/Live At The Shrine Auditorium 1/3-Ghebleh.mp3,mp3
335,Setarehaye Sorbi,Ebi,Live At The Shrine Auditorium 1,1,1998,05:57,/var/home/miladsharifiteh/Music/Ebi/Live At The Shrine Auditorium 1/1-Setarehaye Sorbi.mp3,mp3
336,Khorshid Khanoum,Ebi,Live At The Shrine Auditorium 1,7,1998,05:03,/var/home/miladsharifiteh/Music/Ebi/Live At The Shrine Auditorium 1/7-Khorshid Khanoum.mp3,mp3
337,Atre To,Ebi,Live At The Shrine Auditorium 1,8,1998,06:20,/var/home/miladsharifiteh/Music/Ebi/Live At The Shrine Auditorium 1/8-Atre To.mp3,mp3
338,Shekar,Ebi,Live At The Shrine Auditorium 1,9,1998,04:01,/var/home/miladsharifiteh/Music/Ebi/Live At The Shrine Auditorium 1/9-Shekar.mp3,mp3
339,Pir,Ebi,Pir 1,1,1973,05:31,/var/home/miladsharifiteh/Music/Ebi/Pir 1/1-Pir.mp3,mp3
340,Sedam Kardi,Ebi,Hasrate Parvaz,1,2006,04:29,/var/home/miladsharifiteh/Music/Ebi/Hasrate Parvaz/1-Sedam Kardi.mp3,mp3
341,Vaghti To Nisti,Ebi,Hasrate Parvaz,2,2006,04:09,/var/home/miladsharifiteh/Music/Ebi/Hasrate Parvaz/2-Vaghti To Nisti.mp3,mp3
342,Hana Khanoum,Ebi,Hasrate Parvaz,3,2006,03:48,/var/home/miladsharifiteh/Music/Ebi/Hasrate Parvaz/3-Hana Khanoum.mp3,mp3
343,Begou Are Begou Na,Ebi,Hasrate Parvaz,4,2006,03:58,/var/home/miladsharifiteh/Music/Ebi/Hasrate Parvaz/4-Begou Are Begou Na.mp3,mp3
344,Parvaneei Dar Mosht,Ebi,Hasrate Parvaz,5,2006,03:30,/var/home/miladsharifiteh/Music/Ebi/Hasrate Parvaz/5-Parvaneei Dar Mosht.mp3,mp3
345,Banouye Khavari,Ebi,Hasrate Parvaz,6,2006,05:40,/var/home/miladsharifiteh/Music/Ebi/Hasrate Parvaz/6-Banouye Khavari.mp3,mp3
346,Harighe Sabz,Ebi,Hasrate Parvaz,7,2006,03:49,/var/home/miladsharifiteh/Music/Ebi/Hasrate Parvaz/7-Harighe Sabz.mp3,mp3
347,Man Ageh Khoda Boudam,Ebi,Hasrate Parvaz,8,2006,05:55,/var/home/miladsharifiteh/Music/Ebi/Hasrate Parvaz/8-Man Ageh Khoda Boudam.mp3,mp3
348,Part I,Ebi,Live In Microsoft Theatre,1,2017,79:36,/var/home/miladsharifiteh/Music/Ebi/Live In Microsoft Theatre/1-Part I.mp3,mp3
349,Part II,Ebi,Live In Microsoft Theatre,2,2017,72:11,/var/home/miladsharifiteh/Music/Ebi/Live In Microsoft Theatre/2-Part II.mp3,mp3
350,Kavir,Ebi,Tapesh,1,1996,04:01,/var/home/miladsharifiteh/Music/Ebi/Tapesh/1-Kavir.mp3,mp3
351,Tapesh,Ebi,Tapesh,2,1996,05:54,/var/home/miladsharifiteh/Music/Ebi/Tapesh/2-Tapesh.mp3,mp3
352,Jodaei,Ebi,Tapesh,3,1996,04:58,/var/home/miladsharifiteh/Music/Ebi/Tapesh/3-Jodaei.mp3,mp3
353,Chera Chera,Ebi,Tapesh,4,1996,05:10,/var/home/miladsharifiteh/Music/Ebi/Tapesh/4-Chera Chera.mp3,mp3
354,Iran,Ebi,Tapesh,5,1996,07:19,/var/home/miladsharifiteh/Music/Ebi/Tapesh/5-Iran.mp3,mp3
355,Asir,Ebi,Tapesh,6,1996,03:37,/var/home/miladsharifiteh/Music/Ebi/Tapesh/6-Asir.mp3,mp3
356,Cheshmeh,Ebi,Tapesh,7,1996,03:40,/var/home/miladsharifiteh/Music/Ebi/Tapesh/7-Cheshmeh.mp3,mp3
357,Papa,Ebi,Tapesh,8,1996,03:31,/var/home/miladsharifiteh/Music/Ebi/Tapesh/8-Papa.mp3,mp3
358,Ye Ashegh,Ebi,Hese Tanhaei,1,2011,04:46,/var/home/miladsharifiteh/Music/Ebi/Hese Tanhaei/1-Ye Ashegh.mp3,mp3
359,Jahanbini,Ebi,Hese Tanhaei,10,2011,04:41,/var/home/miladsharifiteh/Music/Ebi/Hese Tanhaei/10-Jahanbini.mp3,mp3
360,Tasmim,Ebi,Hese Tanhaei,11,2011,03:59,/var/home/miladsharifiteh/Music/Ebi/Hese Tanhaei/11-Tasmim.mp3,mp3
361,Hese Tanhaei,Ebi,Hese Tanhaei,2,2011,03:18,/var/home/miladsharifiteh/Music/Ebi/Hese Tanhaei/2-Hese Tanhaei.mp3,mp3
362,Badbini,Ebi,Hese Tanhaei,3,2011,03:41,/var/home/miladsharifiteh/Music/Ebi/Hese Tanhaei/3-Badbini.mp3,mp3
363,Asheghaneh,Ebi,Hese Tanhaei,4,2011,04:27,/var/home/miladsharifiteh/Music/Ebi/Hese Tanhaei/4-Asheghaneh.mp3,mp3
364,Khoda Ba Mast,Ebi,Hese Tanhaei,5,2011,04:39,/var/home/miladsharifiteh/Music/Ebi/Hese Tanhaei/5-Khoda Ba Mast.mp3,mp3
365,Ye Rouz,Ebi,Hese Tanhaei,6,2011,03:21,/var/home/miladsharifiteh/Music/Ebi/Hese Tanhaei/6-Ye Rouz.mp3,mp3
366,Navazesh,Ebi,Hese Tanhaei,7,2011,03:54,/var/home/miladsharifiteh/Music/Ebi/Hese Tanhaei/7-Navazesh.mp3,mp3
367,Boghzo Baroun,Ebi,Hese Tanhaei,8,2011,03:38,/var/home/miladsharifiteh/Music/Ebi/Hese Tanhaei/8-Boghzo Baroun.mp3,mp3
368,Pelk,Ebi,Hese Tanhaei,9,2011,03:59,/var/home/miladsharifiteh/Music/Ebi/Hese Tanhaei/9-Pelk.mp3,mp3
369,Khalij,Ebi,Live In Universal Amphitheater,1,1994,05:01,/var/home/miladsharifiteh/Music/Ebi/Live In Universal Amphitheater/1-Khalij.mp3,mp3
370,Nouno Paniro Sabzi,Ebi,Live In Universal Amphitheater,10,1994,09:24,/var/home/miladsharifiteh/Music/Ebi/Live In Universal Amphitheater/10-Nouno Paniro Sabzi.mp3,mp3
371,Pichak,Ebi,Live In Universal Amphitheater,2,1994,04:01,/var/home/miladsharifiteh/Music/Ebi/Live In Universal Amphitheater/2-Pichak.mp3,mp3
372,Pouste Shir,Ebi,Live In Universal Amphitheater,3,1994,03:49,/var/home/miladsharifiteh/Music/Ebi/Live In Universal Amphitheater/3-Pouste Shir.mp3,mp3
373,Shekar,Ebi,Live In Universal Amphitheater,4,1994,03:02,/var/home/miladsharifiteh/Music/Ebi/Live In Universal Amphitheater/4-Shekar.mp3,mp3
374,Pol,Ebi,Live In Universal Amphitheater,5,1994,05:23,/var/home/miladsharifiteh/Music/Ebi/Live In Universal Amphitheater/5-Pol.mp3,mp3
375,Asal,Ebi,Live In Universal Amphitheater,6,1994,05:10,/var/home/miladsharifiteh/Music/Ebi/Live In Universal Amphitheater/6-Asal.mp3,mp3
376,Golvajheh,Ebi,Live In Universal Amphitheater,7,1994,04:55,/var/home/miladsharifiteh/Music/Ebi/Live In Universal Amphitheater/7-Golvajheh.mp3,mp3
377,Shabzadeh,Ebi,Live In Universal Amphitheater,8,1994,06:04,/var/home/miladsharifiteh/Music/Ebi/Live In Universal Amphitheater/8-Shabzadeh.mp3,mp3
378,Nazi Naz Kon,Ebi,Live In Universal Amphitheater,9,1994,05:04,/var/home/miladsharifiteh/Music/Ebi/Live In Universal Amphitheater/9-Nazi Naz Kon.mp3,mp3
379,Pouste Shir,Ebi,Asal,1,1979,03:03,/var/home/miladsharifiteh/Music/Ebi/Asal/1-Pouste Shir.mp3,mp3
380,Sabad,Ebi,Asal,10,1979,06:49,/var/home/miladsharifiteh/Music/Ebi/Asal/10-Sabad.mp3,mp3
381,Khatoun,Ebi,Asal,11,1979,07:07,/var/home/miladsharifiteh/Music/Ebi/Asal/11-Khatoun.mp3,mp3
382,Baghe Bolour,Ebi,Asal,12,1979,05:09,/var/home/miladsharifiteh/Music/Ebi/Asal/12-Baghe Bolour.mp3,mp3
383,Norouz,Ebi,Asal,2,1979,04:40,/var/home/miladsharifiteh/Music/Ebi/Asal/2-Norouz.mp3,mp3
384,Golvajheh,Ebi,Asal,3,1979,04:08,/var/home/miladsharifiteh/Music/Ebi/Asal/3-Golvajheh.mp3,mp3
385,Kavir,Ebi,Asal,4,1979,04:01,/var/home/miladsharifiteh/Music/Ebi/Asal/4-Kavir.mp3,mp3
386,Chera Chera,Ebi,Asal,5,1979,05:28,/var/home/miladsharifiteh/Music/Ebi/Asal/5-Chera Chera.mp3,mp3
387,Khali,Ebi,Asal,6,1979,04:54,/var/home/miladsharifiteh/Music/Ebi/Asal/6-Khali.mp3,mp3
388,Kandou,Ebi,Asal,7,1979,04:34,/var/home/miladsharifiteh/Music/Ebi/Asal/7-Kandou.mp3,mp3
389,Shabzadeh,Ebi,Asal,8,1979,04:52,/var/home/miladsharifiteh/Music/Ebi/Asal/8-Shabzadeh.mp3,mp3
390,Asal,Ebi,Asal,9,1979,05:35,/var/home/miladsharifiteh/Music/Ebi/Asal/9-Asal.mp3,mp3
391,Jahan Bedoune To (Intro),Ebi,Lalezar,1,2019,01:21,/var/home/miladsharifiteh/Music/Ebi/Lalezar/1-Jahan Bedoune To (Intro).mp3,mp3
392,Shahnoumeh,Ebi,Lalezar,9,2019,04:37,/var/home/miladsharifiteh/Music/Ebi/Lalezar/9-Shahnoumeh.mp3,mp3
393,Cheshmam Be Oun Khounas,Ebi,Lalezar,10,2019,04:05,/var/home/miladsharifiteh/Music/Ebi/Lalezar/10-Cheshmam Be Oun Khounas.mp3,mp3
394,Akharin Ahang,Ebi,Lalezar,11,2019,04:14,/var/home/miladsharifiteh/Music/Ebi/Lalezar/11-Akharin Ahang.mp3,mp3
395,Jahan Bedoune To,Ebi,Lalezar,2,2019,04:03,/var/home/miladsharifiteh/Music/Ebi/Lalezar/2-Jahan Bedoune To.mp3,mp3
396,Ghalb Ghap,Ebi,Lalezar,3,2019,03:17,/var/home/miladsharifiteh/Music/Ebi/Lalezar/3-Ghalb Ghap.mp3,mp3
397,Lalezar,Ebi,Lalezar,4,2019,04:56,/var/home/miladsharifiteh/Music/Ebi/Lalezar/4-Lalezar.mp3,mp3
398,Jaddehaye Narafteh,Ebi,Lalezar,5,2019,03:35,/var/home/miladsharifiteh/Music/Ebi/Lalezar/5-Jaddehaye Narafteh.mp3,mp3
399,Koucheye Nastaran,Ebi,Lalezar,6,2019,04:20,/var/home/miladsharifiteh/Music/Ebi/Lalezar/6-Koucheye Nastaran.mp3,mp3
400,Delam Mikhad,Ebi,Lalezar,7,2019,04:04,/var/home/miladsharifiteh/Music/Ebi/Lalezar/7-Delam Mikhad.mp3,mp3
401,Shabe Yalda,Ebi,Lalezar,8,2019,03:59,/var/home/miladsharifiteh/Music/Ebi/Lalezar/8-Shabe Yalda.mp3,mp3
402,Gole Baharam,Ebi,Parvaneei Dar Mosht,1,2006,03:25,/var/home/miladsharifiteh/Music/Ebi/Parvaneei Dar Mosht/1-Gole Baharam.mp3,mp3
403,Begou Na,Ebi,Parvaneei Dar Mosht,2,2006,04:02,/var/home/miladsharifiteh/Music/Ebi/Parvaneei Dar Mosht/2-Begou Na.mp3,mp3
404,Sedam Kardi,Ebi,Parvaneei Dar Mosht,3,2006,04:36,/var/home/miladsharifiteh/Music/Ebi/Parvaneei Dar Mosht/3-Sedam Kardi.mp3,mp3
405,Vaghti To Nisti,Ebi,Parvaneei Dar Mosht,4,2006,04:26,/var/home/miladsharifiteh/Music/Ebi/Parvaneei Dar Mosht/4-Vaghti To Nisti.mp3,mp3
406,Hana Khanoum,Ebi,Parvaneei Dar Mosht,5,2006,03:55,/var/home/miladsharifiteh/Music/Ebi/Parvaneei Dar Mosht/5-Hana Khanoum.mp3,mp3
407,Razeghi,Ebi,Parvaneei Dar Mosht,6,2006,06:25,/var/home/miladsharifiteh/Music/Ebi/Parvaneei Dar Mosht/6-Razeghi.mp3,mp3
408,Man Ageh Khoda Boudam,Ebi,Parvaneei Dar Mosht,7,2006,06:03,/var/home/miladsharifiteh/Music/Ebi/Parvaneei Dar Mosht/7-Man Ageh Khoda Boudam.mp3,mp3
409,Parvaneei Dar Mosht,Ebi,Parvaneei Dar Mosht,8,2006,03:48,/var/home/miladsharifiteh/Music/Ebi/Parvaneei Dar Mosht/8-Parvaneei Dar Mosht.mp3,mp3
410,Rahe Man,Ebi,Parvaneei Dar Mosht,9,2006,09:13,/var/home/miladsharifiteh/Music/Ebi/Parvaneei Dar Mosht/9-Rahe Man.mp3,mp3
411,Kavir,Ebi,Avang 56,1,1977,04:02,/var/home/miladsharifiteh/Music/Ebi/Avang 56/1-Kavir.mp3,mp3
412,Tapesh,Ebi,Avang 56,10,1977,05:54,/var/home/miladsharifiteh/Music/Ebi/Avang 56/10-Tapesh.mp3,mp3
413,Jodaei,Ebi,Avang 56,11,1977,04:58,/var/home/miladsharifiteh/Music/Ebi/Avang 56/11-Jodaei.mp3,mp3
414,Chera Chera,Ebi,Avang 56,12,1977,05:10,/var/home/miladsharifiteh/Music/Ebi/Avang 56/12-Chera Chera.mp3,mp3
415,Atash,Ebi,Avang 56,13,1977,05:03,/var/home/miladsharifiteh/Music/Ebi/Avang 56/13-Atash.mp3,mp3
416,Golvajheh,Ebi,Avang 56,2,1977,04:25,/var/home/miladsharifiteh/Music/Ebi/Avang 56/2-Golvajheh.mp3,mp3
417,Nazi Naz Kon,Ebi,Avang 56,3,1977,05:12,/var/home/miladsharifiteh/Music/Ebi/Avang 56/3-Nazi Naz Kon.mp3,mp3
418,Shabzadeh,Ebi,Avang 56,4,1977,04:59,/var/home/miladsharifiteh/Music/Ebi/Avang 56/4-Shabzadeh.mp3,mp3
419,Kandou,Ebi,Avang 56,5,1977,04:32,/var/home/miladsharifiteh/Music/Ebi/Avang 56/5-Kandou.mp3,mp3
420,Pouste Shir,Ebi,Avang 56,6,1977,03:11,/var/home/miladsharifiteh/Music/Ebi/Avang 56/6-Pouste Shir.mp3,mp3
421,Papa,Ebi,Avang 56,7,1977,03:29,/var/home/miladsharifiteh/Music/Ebi/Avang 56/7-Papa.mp3,mp3
422,Khakestari,Ebi,Avang 56,8,1977,04:42,/var/home/miladsharifiteh/Music/Ebi/Avang 56/8-Khakestari.mp3,mp3
423,Khatoun,Ebi,Avang 56,9,1977,07:07,/var/home/miladsharifiteh/Music/Ebi/Avang 56/9-Khatoun.mp3,mp3
424,Part I,Ebi,Live in Concert Santa Monica Civic Auditorium 1,1,1994,27:39,/var/home/miladsharifiteh/Music/Ebi/Live In Concert Santa Monica Civic Auditorium 1/1-Part I.mp3,mp3
425,Part II,Ebi,Live in Concert Santa Monica Civic Auditorium 1,2,1994,27:49,/var/home/miladsharifiteh/Music/Ebi/Live In Concert Santa Monica Civic Auditorium 1/2-Part II.mp3,mp3
426,Bar Faraze Asemanha,Ebi,Shab,1,1983,02:59,/var/home/miladsharifiteh/Music/Ebi/Shab/1-Bar Faraze Asemanha.mp3,mp3
427,Douset Daram,Ebi,Shab,2,1983,02:28,/var/home/miladsharifiteh/Music/Ebi/Shab/2-Douset Daram.mp3,mp3
428,Eyde Norouz,Ebi,Shab,3,1983,03:36,/var/home/miladsharifiteh/Music/Ebi/Shab/3-Eyde Norouz.mp3,mp3
429,Jesarat,Ebi,Shab,4,1983,06:18,/var/home/miladsharifiteh/Music/Ebi/Shab/4-Jesarat.mp3,mp3
430,Khouneh,Ebi,Shab,5,1983,05:55,/var/home/miladsharifiteh/Music/Ebi/Shab/5-Khouneh.mp3,mp3
431,Sedaye To,Ebi,Shab,6,1983,06:20,/var/home/miladsharifiteh/Music/Ebi/Shab/6-Sedaye To.mp3,mp3
432,Shab,Ebi,Shab,7,1983,05:37,/var/home/miladsharifiteh/Music/Ebi/Shab/7-Shab.mp3,mp3
